,word_count,sentence_count,sentence_length,fraction_sentence_relative,relative_clause_length,alius,antequam,atque_consonant,conjunction,cum_clause,demonstrative,dum,gerundive,idem,interrogative,ipse,iste,o_interjection,personal,preposition,priusquam,quidam,quin,quominus,reflexive,si,superlative,ut
cicero.letters_to_atticus.part.16.txt,6785,578,11.73702422,0.335640138,6.46835443,0.002652911,0.000147384,0.000147384,0.101694915,0.005158438,0.043625645,0.000589536,0.00486367,0.004716286,0.007074429,0.003979366,0.003095063,0.001031688,0.062490789,0.062196021,0.000147384,0.001031688,0.001621223,0,0.003831982,0.012232867,0.003831982,0.01724392
cicero.letters_to_atticus.part.2.txt,8750,594,14.71885522,0.368686869,6.033333333,0.001714286,0.000457143,0.000228571,0.086285714,0.003314286,0.045257143,0.000457143,0.005142857,0.004228571,0.007085714,0.004114286,0.003314286,0.000571429,0.0592,0.060685714,0,0.000914286,0.000685714,0.000457143,0.0064,0.0136,0.001714286,0.016685714
cicero.letters_to_atticus.part.3.txt,5363,292,18.36643836,0.517123288,6.942477876,0.002237554,0.000372926,0,0.098265896,0.002424016,0.03393623,0.000186463,0.007644975,0.006526198,0.004848033,0.004848033,0.002610479,0,0.074771583,0.061719187,0,0.000372926,0,0.000186463,0.001864628,0.01864628,0.004848033,0.018459817
cicero.letters_to_atticus.part.4.txt,7165,550,13.02545455,0.338181818,6.679012346,0.001674808,0.000139567,0,0.080949058,0.003349616,0.038939288,0.000279135,0.006140963,0.005163992,0.006001396,0.004466155,0.00209351,0.000976971,0.057362177,0.066573622,0,0.001116539,0.000558269,0,0.005024424,0.011723657,0.003907886,0.013956734
cicero.letters_to_atticus.part.5.txt,7250,564,12.84751773,0.356382979,6.526970954,0.001793103,0.000551724,0.000137931,0.08262069,0.004137931,0.037655172,0.001103448,0.004827586,0.007586207,0.004137931,0.004689655,0.000551724,0.000413793,0.059310345,0.068,0.000137931,0.000689655,0.000551724,0,0.004275862,0.012551724,0.003724138,0.015724138
cicero.letters_to_atticus.part.6.txt,6637,517,12.81818182,0.315280464,6.376237624,0.001356034,0,0,0.085430164,0.003917433,0.041283713,0.000753352,0.005725478,0.004068103,0.00934157,0.003766762,0.002109387,0.000301341,0.059665512,0.06554166,0,0.001205364,0.000301341,0,0.003766762,0.010094922,0.003917433,0.01235498
cicero.letters_to_atticus.part.7.txt,9139,677,13.4859675,0.350073855,6.750809061,0.001641317,0.000218842,0,0.094102199,0.003939162,0.047160521,0.000875369,0.007440639,0.007112376,0.008972535,0.006237006,0.002626108,0.00098479,0.051537367,0.068169384,0,0.000765948,0.00098479,0.000328263,0.003501477,0.013787066,0.004814531,0.013349382
cicero.letters_to_atticus.part.8.txt,7819,464,16.83836207,0.476293103,6.972136223,0.001918404,0.000383681,0.000127894,0.089397621,0.005755212,0.04629748,0.000639468,0.009336232,0.006522573,0.006522573,0.00498785,0.001662617,0.000383681,0.060749456,0.063307328,0.000127894,0.000895255,0.001534723,0.000255787,0.003453127,0.013045146,0.003836808,0.014068295
cicero.letters_to_atticus.part.9.txt,9263,642,14.42523364,0.372274143,6.603174603,0.001727302,0,0,0.09349023,0.003130735,0.051819065,0.000539782,0.004858037,0.00658534,0.007448991,0.004965994,0.001943215,0.000539782,0.057432797,0.055813451,0,0.001619346,0.001295477,0,0.004534168,0.011551333,0.003994386,0.015005938
cicero.letters_to_brutus.txt,9560,486,19.64197531,0.524691358,7.940860215,0.002301255,0.000104603,0.000523013,0.099058577,0.00334728,0.038493724,0.000941423,0.009623431,0.006276151,0.000209205,0.004811715,0.001569038,0,0.05083682,0.064330544,0,0.001150628,0.000941423,0.000313808,0.003974895,0.013598326,0.005125523,0.011820084
cicero.letters_to_quintus.txt,18513,960,19.27708333,0.461458333,7.303724928,0.001458435,0.000108032,5.40E-05,0.092529574,0.004213256,0.042078539,0.000594177,0.007994382,0.005779722,0.003835143,0.005023497,0.002322692,0.000324097,0.059147626,0.064927348,5.40E-05,0.001512451,0.000378113,0.000162048,0.005455626,0.009776914,0.005995787,0.014098201
cicero.lucullus.txt,18034,777,23.15315315,0.58043758,7.473333333,0.003604303,5.55E-05,0.000499057,0.111067983,0.004824221,0.055949872,0.000499057,0.00815127,0.008483975,0.009038483,0.006875901,0.003604303,0.000110902,0.025950981,0.049240324,0.000166352,0.002328934,0.000554508,5.55E-05,0.006432295,0.013640901,0.003049795,0.014528114
cicero.orator.txt,18635,731,25.38166895,0.614227086,6.172823219,0.005580896,5.37E-05,0.000912262,0.132116984,0.00413201,0.043627583,0.0004293,0.015830427,0.007459082,0.004507647,0.006493158,0.000858599,0.000268312,0.013683928,0.059887309,0,0.004239335,0.000590287,0,0.003219748,0.011269117,0.004024685,0.015454789
cicero.paradoxa_stoicorum_ad_m_brutum.txt,4679,240,19.47083333,0.4,5.00990099,0.00235093,0.000213721,0.001496046,0.103013464,0.00235093,0.038042317,0.000641163,0.012609532,0.006411626,0.022226972,0.005343022,0.004701859,0.000213721,0.027997435,0.045736268,0,0.000641163,0.000213721,0,0.005770464,0.015387903,0.00491558,0.009831161
cicero.philippicae.part.1.txt,3728,215,17.24186047,0.511627907,6.290123457,0.001609442,0.000536481,0,0.081276824,0.002414163,0.048551502,0.00026824,0.00777897,0.006706009,0.017435622,0.005633047,0.004291845,0.000536481,0.030579399,0.060354077,0.00026824,0.002682403,0.00026824,0.00026824,0.004291845,0.009388412,0.005901288,0.013948498
cicero.philippicae.part.10.txt,2747,136,20.13970588,0.588235294,6.168,0.0010921,0.000364033,0.001456134,0.089552239,0.004004368,0.045140153,0,0.013833273,0.007644703,0.011649072,0.006188569,0.001820167,0.000364033,0.019657809,0.056425191,0,0.0010921,0.000364033,0.000364033,0.005460502,0.009464871,0.009100837,0.009100837
cicero.philippicae.part.11.txt,4135,234,17.61111111,0.47008547,5.932515337,0.002660218,0,0.002176542,0.092623942,0.004836759,0.042321644,0.000241838,0.013301088,0.006287787,0.01426844,0.003385732,0.001451028,0.000483676,0.020314389,0.056831923,0.000241838,0,0.000241838,0,0.006771463,0.012333736,0.010399033,0.009189843
cicero.philippicae.part.12.txt,3156,205,15.34634146,0.312195122,6.448275862,0.001901141,0.000316857,0.001267427,0.090304183,0.005386565,0.039923954,0.000316857,0.011089987,0.007287706,0.025348542,0.002851711,0.00095057,0,0.03643853,0.055449937,0,0,0,0,0.005069708,0.014575412,0.008238276,0.010773131
cicero.philippicae.part.13.txt,5258,338,15.47928994,0.405325444,6.010752688,0.002282237,0,0.000760746,0.094712819,0.003423355,0.043933054,0.000570559,0.007036896,0.007036896,0.016546215,0.006276151,0.001331305,0.001711677,0.02681628,0.045834918,0,0.000760746,0.000760746,0,0.005515405,0.015405097,0.010840624,0.007607455
cicero.philippicae.part.14.txt,3388,149,22.69798658,0.516778523,7.040650407,0.001770956,0.000295159,0.001475797,0.084415584,0.004427391,0.046635183,0.000295159,0.00974026,0.007378985,0.00974026,0.006493506,0.002066116,0.000590319,0.020365998,0.056080283,0,0.000885478,0,0.000295159,0.003541913,0.008854782,0.011806375,0.00974026
cicero.philippicae.part.2.txt,11426,761,14.95532194,0.395532194,5.961722488,0.002187992,0,0.000350079,0.078067565,0.004375985,0.041571854,0.000700158,0.006126378,0.006126378,0.019691931,0.004463504,0.004025906,0.001400315,0.04831087,0.058200595,0.000350079,0.000875197,0.000262559,0,0.005338701,0.010064765,0.007264134,0.010414843
cicero.philippicae.part.3.txt,3776,206,18.27669903,0.388349515,6.51754386,0.001324153,0,0.001059322,0.099576271,0.004237288,0.043167373,0.000264831,0.010858051,0.005561441,0.015360169,0.003972458,0,0.001324153,0.019862288,0.050317797,0,0.001588983,0.000529661,0,0.005561441,0.007944915,0.009269068,0.008209746
cicero.philippicae.part.4.txt,1363,74,18.40540541,0.554054054,6,0.001467351,0,0.001467351,0.096111519,0.001467351,0.041819516,0.000733676,0.009537784,0.002201027,0.013939839,0.004402054,0.000733676,0.000733676,0.027879677,0.04108584,0.000733676,0,0,0,0.005869406,0.011005136,0.013206163,0.01027146
cicero.philippicae.part.5.txt,5120,277,18.45848375,0.465703971,5.887096774,0.0015625,0,0.001171875,0.084765625,0.003515625,0.04609375,0.000585938,0.013671875,0.006445313,0.016210938,0.004101563,0.00078125,0.000585938,0.014453125,0.05234375,0.000195313,0.000976563,0,0,0.005664063,0.009960938,0.00703125,0.009375
cicero.philippicae.part.6.txt,1782,123,14.4796748,0.406504065,5.056338028,0.001683502,0,0.000561167,0.07687991,0.003367003,0.041526375,0.000561167,0.011784512,0.00617284,0.022446689,0.001683502,0.003367003,0.001683502,0.026936027,0.05667789,0,0.000561167,0,0,0.004489338,0.010662177,0.006734007,0.013468013
cicero.philippicae.part.7.txt,2220,134,16.47014925,0.380597015,6.17721519,0.002252252,0,0.000900901,0.08018018,0.004954955,0.045495495,0.00045045,0.010810811,0.007207207,0.023423423,0.003153153,0.00045045,0,0.023423423,0.045945946,0.000900901,0.00045045,0.00045045,0,0.002702703,0.010810811,0.007207207,0.01036036
cicero.philippicae.part.8.txt,3004,207,14.4589372,0.367149758,5.22,0.001997337,0.000332889,0.000665779,0.085219707,0.005992011,0.041278296,0.000332889,0.007656458,0.007656458,0.01930759,0.001997337,0.000332889,0.000332889,0.035286285,0.050599201,0,0.001997337,0.000665779,0,0.007656458,0.010319574,0.003328895,0.010652463
cicero.philippicae.part.9.txt,1647,65,25.27692308,0.753846154,6.75,0.001821494,0,0.001214329,0.091074681,0.006071645,0.047358834,0,0.015786278,0,0.002428658,0.007285974,0.000607165,0,0.016393443,0.055251973,0,0.001214329,0.001821494,0.000607165,0.006071645,0.012143291,0.004857316,0.012143291
cicero.post_reditum_in_senatu.txt,4342,132,32.86363636,0.613636364,6.903614458,0.002533395,0,0.000921234,0.089129433,0.006909258,0.026946108,0.000460617,0.008521419,0.010824505,0.00829111,0.005297098,0.000921234,0,0.044449562,0.05642561,0,0.000690926,0,0.000230309,0.004375864,0.009672962,0.009212345,0.009442653
cicero.pro_a_caecina.txt,10399,454,22.86784141,0.535242291,6.287469287,0.002115588,0.000192326,0.000480815,0.097220887,0.005481296,0.054139821,0.000192326,0.006346764,0.007308395,0.013270507,0.005192807,0.003173382,9.62E-05,0.029618233,0.062409847,0,0.000480815,0.000865468,0,0.005577459,0.020098086,0.002692567,0.009904799
cicero.pro_a_cluentio.txt,20820,968,21.46280992,0.501033058,7.25390625,0.002449568,0.000192123,0.001152738,0.080259366,0.004322767,0.060230548,0.000336215,0.008021134,0.006820365,0.009606148,0.006436119,0.001440922,0.000240154,0.021229587,0.063880884,0,0.002017291,0.000384246,9.61E-05,0.007300672,0.00907781,0.006243996,0.010999039
cicero.pro_archia.txt,3121,116,26.87931034,0.637931034,8.087719298,0.002883691,0,0.003844921,0.106696572,0.006728613,0.052867671,0,0.010573534,0.006408202,0.008651073,0.006408202,0.00032041,0.00032041,0.030118552,0.065363665,0,0.003524511,0,0,0.006408202,0.010893944,0.010253124,0.006087792
cicero.pro_balbo.txt,6789,253,26.81818182,0.565217391,6.476190476,0.001472971,0,0.002062159,0.094564737,0.004418913,0.044778318,0,0.008395935,0.005155398,0.011783768,0.005744587,0.001325674,0.000883783,0.01929592,0.060980999,0.000147297,0.002062159,0.00103108,0.000441891,0.004860804,0.015024304,0.0101635,0.010752688
cicero.pro_c_rabirio_perduellionis_reo.txt,3548,136,26.08088235,0.522058824,6.65,0.000845547,0,0.001409245,0.091319053,0.003664036,0.039740699,0,0.009301015,0.004227734,0.013528749,0.003945885,0.003382187,0,0.031848929,0.065107103,0,0.000281849,0.001409245,0,0.002818489,0.011837655,0.007609921,0.005636979
cicero.pro_c_rabirio_postumo.txt,4077,230,17.70434783,0.434782609,5.904761905,0.00147167,0,0.000981114,0.100318862,0.002943341,0.057640422,0.000490557,0.008094187,0.005886681,0.01226392,0.005396125,0.002207506,0.000490557,0.02894285,0.050527349,0,0.000735835,0.000245278,0.000245278,0.00613196,0.015943095,0.005641403,0.011282806
cicero.pro_fonteio.txt,4544,183,24.79781421,0.530054645,6.769662921,0.001540493,0,0.00022007,0.092649648,0.003521127,0.042473592,0.00022007,0.012984155,0.007702465,0.013644366,0.005501761,0.003741197,0.00022007,0.018265845,0.064040493,0,0.000440141,0.000660211,0,0.003741197,0.009463028,0.01034331,0.009683099
cicero.pro_l_flacco.txt,10909,652,16.72546012,0.40797546,5.900990099,0.001925016,9.17E-05,0.001191677,0.082317353,0.004675039,0.042350353,9.17E-05,0.008983408,0.004950041,0.016225135,0.005316711,0.004858374,0.000825007,0.02997525,0.059125493,0.000183335,0.000825007,0.000275002,0,0.006875057,0.011733431,0.008891741,0.007883399
cicero.pro_ligario.txt,3295,189,17.38624339,0.476190476,5.984126984,0.005462822,0.00030349,0.00030349,0.085887709,0.006373293,0.049165402,0.00030349,0.004855842,0.008801214,0.014871017,0.006069803,0.003034901,0.00030349,0.048558422,0.06585736,0,0.002124431,0.00091047,0,0.005462822,0.013960546,0.006676783,0.012139605
cicero.pro_m_caelio.txt,8508,407,20.83538084,0.486486486,6.918300654,0.002703338,0.000117536,0.001292901,0.097790315,0.004231312,0.048542548,0.000235073,0.008462623,0.006699577,0.01187118,0.006111895,0.005876822,0.000587682,0.030324401,0.05970851,0.000117536,0.002115656,0.000470146,0,0.007169723,0.014456982,0.008227551,0.008815233
cicero.pro_marcello.txt,2770,114,24.28070175,0.561403509,6.831683168,0.002888087,0,0.001083032,0.115162455,0.006498195,0.035379061,0.000361011,0.010469314,0.006137184,0.00433213,0.006137184,0.003249097,0,0.03032491,0.046931408,0,0.002888087,0.001083032,0,0.002527076,0.008303249,0.005415162,0.011191336
cicero.pro_milone.txt,10549,479,21.94363257,0.482254697,6.326315789,0.000853161,9.48E-05,0.000568774,0.088065219,0.004265807,0.052232439,0.000473979,0.010048346,0.004929377,0.014408949,0.006920087,0.00066357,0.00066357,0.030050242,0.057161816,9.48E-05,0.000473979,0.000758366,0,0.007488862,0.015546497,0.00928998,0.010806712
cicero.pro_murena.txt,10572,497,21.24346076,0.450704225,6.897660819,0.001513432,0.000189179,0.001324253,0.093454408,0.002743095,0.041713961,0.000378358,0.012580401,0.006810443,0.008607643,0.006242906,0.003972758,0,0.033390087,0.059118426,0,0.000756716,0.000189179,0,0.003405221,0.012202043,0.009364359,0.009931896
cicero.pro_plancio.txt,11628,505,22.94059406,0.554455446,6.370143149,0.002235982,8.60E-05,0.001031992,0.096577227,0.003525972,0.04876161,8.60E-05,0.008513932,0.007309942,0.011179911,0.004815961,0.002579979,0.000773994,0.051341589,0.055555556,0,0.000945992,0.000945992,0.000171999,0.003869969,0.013329893,0.007653939,0.01006192
cicero.pro_publio_quinctio.txt,8656,459,18.83660131,0.440087146,6.061919505,0.001155268,0.00034658,0.000808688,0.075207948,0.005198706,0.047712569,0.000808688,0.006238447,0.006353974,0.014671904,0.006353974,0.004852126,0.000462107,0.032347505,0.058341035,0,0.000231054,0.000577634,0.000231054,0.006816081,0.014325323,0.004274492,0.012707948
cicero.pro_q_roscio_comoedo.txt,4770,391,12.17647059,0.271099744,5.822485207,0.001677149,0.000209644,0,0.079035639,0.002515723,0.045073375,0,0.003144654,0.003563941,0.032494759,0.002725367,0.000628931,0.000209644,0.033333333,0.0639413,0,0.000209644,0.000419287,0.000419287,0.008385744,0.014465409,0.00754717,0.006918239
cicero.pro_rege_deiotaro.txt,3911,193,20.22797927,0.487046632,7.092198582,0.000255689,0.000255689,0.001022756,0.088212733,0.005880849,0.046024035,0.000511378,0.005113782,0.005369471,0.011506009,0.004602403,0.002556891,0.000511378,0.04167732,0.069036052,0.000255689,0.000767067,0.000511378,0.000255689,0.00843774,0.007414983,0.008182051,0.008182051
cicero.pro_s_roscio.txt,13278,657,20.16590563,0.506849315,7.256029685,0.002485314,7.53E-05,0.001430938,0.088266305,0.003765627,0.058517849,0.000753125,0.005045941,0.005799066,0.014083446,0.006326254,0.004518753,0.000451875,0.026660642,0.060174725,0,0.000225938,0.00030125,0.000225938,0.005648441,0.014535322,0.006928754,0.013706884
cicero.pro_scauro.txt,2980,168,17.69047619,0.458333333,6.151785714,0.002348993,0.00033557,0.001342282,0.102013423,0.004026846,0.045637584,0.00033557,0.009395973,0.005369128,0.01442953,0.010738255,0.004697987,0,0.037583893,0.054362416,0,0.002348993,0,0,0.009395973,0.012416107,0.008724832,0.008053691
cicero.pro_sestio.txt,16850,603,27.90049751,0.502487562,6.759226714,0.002848665,5.93E-05,0.000830861,0.089436202,0.003916914,0.044094955,0.000296736,0.009673591,0.006468843,0.010563798,0.005756677,0.000830861,0.00041543,0.028605341,0.06,5.93E-05,0.000890208,0.000356083,5.93E-05,0.007833828,0.008664688,0.008545994,0.009851632
cicero.pro_sulla.txt,9322,402,23.15422886,0.482587065,6.167164179,0.001823643,0.000107273,0.001823643,0.087642137,0.00514911,0.050847458,0.000107273,0.008474576,0.006650933,0.011156404,0.004612744,0.002252735,0.000750912,0.046771079,0.063827505,0,0.000750912,0.000429092,0,0.008045484,0.013516413,0.007509118,0.010083673
cicero.pro_tullio.txt,3448,185,18.61621622,0.432432432,6.158333333,0.001160093,0,0.00087007,0.091647332,0.004350348,0.059164733,0.000580046,0.004060325,0.004640371,0.013921114,0.008410673,0.004060325,0,0.025232019,0.060324826,0,0,0.000290023,0,0.006090487,0.01537123,0.002900232,0.017981439
cicero.timaeus.txt,4225,149,28.32885906,0.711409396,5.173076923,0.003313609,0,0.003076923,0.134911243,0.004733728,0.053017751,0,0.006390533,0.011360947,0.000473373,0.006153846,0.000236686,0,0.019408284,0.060118343,0,0.001656805,0.000236686,0,0.011597633,0.006390533,0.002840237,0.012307692
cicero.topica.txt,6922,327,21.12538226,0.614678899,5.815028902,0.008812482,0,0.000144467,0.102860445,0.00563421,0.053452759,0.000577868,0.015313493,0.006645478,0.001155735,0.003611673,0.000144467,0,0.010401618,0.074689396,0.000144467,0.003467206,0,0,0.002022537,0.01170182,0.000722335,0.015602427
cicero.tusculanae_disputationes.part.1.txt,12720,654,19.38379205,0.487767584,5.235067437,0.003301887,0.000235849,0.000786164,0.107625786,0.003930818,0.048034591,0.000314465,0.006839623,0.006918239,0.013286164,0.006525157,0.00322327,0.000550314,0.022169811,0.05754717,0,0.002830189,0.000628931,0.000235849,0.005896226,0.013207547,0.001808176,0.012814465
cicero.tusculanae_disputationes.part.2.txt,6965,383,18.12532637,0.420365535,5.394636015,0.00201005,0,0.000430725,0.097631012,0.003589375,0.04379038,0.00086145,0.011486001,0.008183776,0.011629576,0.006317301,0.0011486,0.001866475,0.025269203,0.049246231,0.000143575,0.002727925,0.00028715,0,0.005743001,0.013352477,0.0022972,0.013208902
cicero.tusculanae_disputationes.part.3.txt,8890,447,19.82774049,0.545861298,5.320707071,0.004049494,0.000224972,0.000674916,0.103487064,0.00416198,0.049268841,0.000224972,0.011473566,0.007986502,0.01023622,0.005624297,0.001687289,0.001349831,0.021259843,0.05264342,0,0.002137233,0.000112486,0,0.0071991,0.011473566,0.001574803,0.014510686
cicero.tusculanae_disputationes.part.4.txt,8400,391,21.41943734,0.552429668,5.278873239,0.007142857,0,0.000714286,0.11297619,0.002738095,0.044047619,0.000952381,0.012261905,0.005119048,0.010238095,0.007261905,0.002380952,0.000119048,0.014285714,0.057738095,0.000238095,0.003690476,0.000357143,0,0.005833333,0.009642857,0.001190476,0.014404762
cicero.tusculanae_disputationes.part.5.txt,11002,536,20.44589552,0.514925373,5.234135667,0.004362843,0.000181785,0.001636066,0.10807126,0.005180876,0.047809489,0.000272678,0.010998,0.005908017,0.013179422,0.00636248,0.002181422,0.000454463,0.02126886,0.054717324,9.09E-05,0.002908562,0.000636248,0,0.009452827,0.012452281,0.003635703,0.011816033
cicero_pseudo.in_sallustium.txt,1862,95,19.57894737,0.526315789,6.486842105,0.002685285,0,0,0.095596133,0,0.0349087,0,0.005370569,0.00698174,0.011278195,0.003759398,0.001611171,0,0.055853921,0.040816327,0,0.000537057,0.000537057,0,0.003759398,0.016111708,0.003759398,0.012352309
columella.de_re_rustica.part.1.txt,8003,299,26.76254181,0.638795987,5.92476489,0.002873922,0.000124953,0.000249906,0.130076221,0.003998501,0.027114832,0.000874672,0.012245408,0.007622142,0.000999625,0.003998501,0.001124578,0,0.007747095,0.049231538,0.000249906,0.001374485,0.000124953,0,0.003498688,0.010121205,0.00674747,0.011370736
columella.de_re_rustica.part.2.txt,10306,444,23.19594595,0.533783784,5.663888889,0.003202018,0.000679216,0.000194062,0.13040947,0.005336697,0.024354745,0.001358432,0.010770425,0.005239666,9.70E-05,0.001261401,0.000582185,0,0.004269358,0.043663885,0.000776247,0.001649525,0.000388123,0.000194062,0.001067339,0.014457598,0.004463419,0.009994178
columella.de_re_rustica.part.3.txt,10144,401,25.28927681,0.593516209,5.46969697,0.001774448,0.000394322,0.001577287,0.124507098,0.004238959,0.02898265,0.000690063,0.00887224,0.005224763,0.001577287,0.002957413,0.000591483,0,0.006407729,0.048994479,0.000295741,0.00226735,0.000591483,9.86E-05,0.000887224,0.012815457,0.007689274,0.011632492
columella.de_re_rustica.part.4.txt,9149,434,21.07834101,0.529953917,5.360606061,0.00207673,0.000874413,0.000655809,0.121980544,0.003934856,0.024592852,0.001967428,0.021641709,0.006667395,0.000546508,0.002841841,0.000437206,0,0.005465078,0.052901956,0.000983714,0.001967428,0.000765111,0.000109302,0.002623238,0.014427806,0.003825555,0.012351077
columella.de_re_rustica.part.5.txt,9202,514,17.89494163,0.420233463,5.097972973,0.002499457,0.001521408,0.000652032,0.107041947,0.002716801,0.027494023,0.000652032,0.009454466,0.00858509,0,0.002934145,0.000108672,0,0.00641165,0.056835471,0.000434688,0.00108672,0.000434688,0,0.003586177,0.012388611,0.002499457,0.010867203
columella.de_re_rustica.part.6.txt,9363,495,18.91515152,0.412121212,5.122047244,0.003310905,0.000213607,0.000427213,0.132115775,0.005233365,0.02499199,0.000854427,0.012602798,0.008651073,0,0.002670084,0.000213607,0.000213607,0.002563281,0.048915946,0.00032041,0.002242871,0.00064082,0,0.001388444,0.015272883,0.004592545,0.009719107
columella.de_re_rustica.part.7.txt,7302,365,20,0.463013699,4.916666667,0.002328129,0.000273898,0.001780334,0.138729115,0.005204054,0.023144344,0.00219118,0.015475212,0.006573541,0.000821693,0.001506437,0.000273898,0.000410846,0.001643385,0.043960559,0.000821693,0.001917283,0.000410846,0.000136949,0.000958641,0.014242673,0.007258285,0.010955902
columella.de_re_rustica.part.8.txt,8541,437,19.54462243,0.576659039,4.910144928,0.003980799,0.000234165,0.000702494,0.127736799,0.004214963,0.029855989,0.002224564,0.014049877,0.009483667,0.000117082,0.002927058,0.000585412,0,0.003863716,0.048823323,0.000234165,0.000819576,0.000468329,0,0.002224564,0.010186161,0.007142021,0.011474066
columella.de_re_rustica.part.9.txt,6967,317,21.97791798,0.561514196,4.916666667,0.003444811,0.000143534,0.000574135,0.124300273,0.005167217,0.026840821,0.001722406,0.011769772,0.008181427,0,0.002296541,0.001435338,0.000143534,0.004736615,0.04794029,0.000143534,0.001578872,0.000574135,0,0.00301421,0.013635711,0.00416248,0.011626238
curtius_rufus.historiae_alexandri_magni.txt,74943,4145,17.9119421,0.465862485,4.788990826,0.003696142,0.000173465,0.000133435,0.081235072,0.00249523,0.026473453,0.000880669,0.005417451,0.00599122,0.002375138,0.007112072,0.000333587,5.34E-05,0.015505117,0.056989979,0.000106748,0.001014104,0.0003069,8.01E-05,0.007539063,0.005057177,0.002215017,0.007752559
florus.epitome_bellorum_omnium_annorum.txt,26484,1465,17.98020478,0.296245734,5.661710037,0.001887932,0,0.002869657,0.094094548,0.003738106,0.023334844,0.001170518,0.003473795,0.003700347,0.002605347,0.008608971,0.000113276,0.000339828,0.007174143,0.064529527,7.55E-05,0.002038967,0.000226552,3.78E-05,0.006079142,0.005210693,0.003662589,0.009024317
gellius.attic_nights.part.1.txt,9802,370,26.47297297,0.537837838,6.357366771,0.00438686,0.00010202,0.0035707,0.110283616,0.00285656,0.043154458,0.00061212,0.01234442,0.00428484,0.00224444,0.005101,0.00224444,0,0.01050806,0.062640277,0.00020404,0.00173434,0.00030606,0,0.0035707,0.00632524,0.00499898,0.00632524
gellius.attic_nights.part.10.txt,7099,311,22.82636656,0.501607717,5.637931034,0.003944217,0,0.003380758,0.096210734,0.003099028,0.040428229,0.00028173,0.005071137,0.004789407,0.002817298,0.003380758,0.002958163,0.00056346,0.009860544,0.063952669,0,0.003803353,0.000140865,0,0.002958163,0.007324975,0.004930272,0.004789407
gellius.attic_nights.part.11.txt,4556,181,25.17127072,0.624309392,6.197674419,0.004389816,0,0.003072871,0.116330114,0.004389816,0.042581212,0.000658472,0.008999122,0.006365233,0.001097454,0.004609306,0.002414399,0,0.018876207,0.062993854,0.000219491,0.001975417,0.001536435,0,0.00570676,0.009877085,0.003731343,0.007023705
gellius.attic_nights.part.12.txt,5402,196,27.54591837,0.62755102,5.685,0.003332099,0,0.003146983,0.118659756,0.002406516,0.04165124,0.00055535,0.018141429,0.004072566,0.003517216,0.006479082,0.003332099,0,0.016290263,0.076638282,0.000370233,0.005183265,0.000370233,0,0.005553499,0.007034432,0.002961866,0.007034432
gellius.attic_nights.part.13.txt,8888,373,23.80160858,0.54691689,5.920265781,0.004387939,0,0.00450045,0.10519802,0.004050405,0.04410441,0.000112511,0.010576058,0.007313231,0.002475248,0.003037804,0.00180018,0.000112511,0.01440144,0.066719172,0.000112511,0.003825383,0.000562556,0,0.003375338,0.005625563,0.002925293,0.006975698
gellius.attic_nights.part.14.txt,4807,129,37.24031008,0.674418605,6.111111111,0.005824839,0.00020803,0.004784689,0.131058872,0.003120449,0.04743083,0.00041606,0.014978157,0.009153318,0.003328479,0.004576659,0.005616809,0.00020803,0.009777408,0.069273975,0.00041606,0.005408779,0.00020803,0,0.002912419,0.011025588,0.002912419,0.008737258
gellius.attic_nights.part.15.txt,5597,232,24.12068966,0.547413793,6.231638418,0.00250134,0,0.001429337,0.093442916,0.005538681,0.043594783,0,0.009290691,0.006432017,0.000536001,0.001965339,0.003037341,0,0.016437377,0.07253886,0.000178667,0.003216009,0.000178667,0,0.00500268,0.00625335,0.006074683,0.00750402
gellius.attic_nights.part.16.txt,5289,207,25.52657005,0.54589372,5.868020305,0.004348648,0,0.00226886,0.113064852,0.002647003,0.046133485,0.000378143,0.008130081,0.00340329,0.001701645,0.003781433,0.003025147,0,0.011911514,0.068254869,0.000567215,0.004915863,0.000378143,0,0.005104935,0.008130081,0.002647003,0.006617508
gellius.attic_nights.part.17.txt,7845,300,26.13,0.533333333,5.606177606,0.002421925,0,0.003441683,0.103250478,0.003441683,0.044614404,0.000382409,0.009560229,0.005353728,0.001784576,0.00484385,0.003696622,0,0.010197578,0.067813894,0.00012747,0.003059273,0.001657106,0,0.00446144,0.005098789,0.003951562,0.006628426
gellius.attic_nights.part.18.txt,4544,175,25.93142857,0.582857143,6.3375,0.003741197,0,0.003080986,0.109815141,0.00506162,0.042473592,0,0.011443662,0.00528169,0.003301056,0.004841549,0.004621479,0,0.018265845,0.0625,0,0.003301056,0,0,0.005721831,0.007042254,0.00506162,0.005721831
gellius.attic_nights.part.19.txt,4884,186,26.25806452,0.494623656,6.588235294,0.003071253,0,0.004709255,0.114250614,0.003890254,0.041154791,0.000819001,0.007985258,0.003685504,0.004095004,0.002047502,0.003071253,0.000614251,0.018018018,0.054668305,0.00020475,0.003890254,0.001023751,0,0.003276003,0.004504505,0.004914005,0.005937756
gellius.attic_nights.part.2.txt,9387,402,23.33084577,0.547263682,6.182662539,0.007457122,0,0.003835091,0.106104187,0.002343667,0.038670502,0.000639182,0.008735485,0.004900394,0.002024076,0.002769788,0.002450197,0,0.011292213,0.064237776,0,0.004580803,0.000745712,0,0.0035155,0.004474273,0.002343667,0.006711409
