,Author,Work,Genre,File Name,word_count,sentence_count,sentence_length,fraction_sentence_relative,relative_clause_length,alius,antequam,atque_consonant,conjunction,cum_clause,demonstrative,dum,gerundive,idem,interrogative,ipse,iste,o_interjection,personal,preposition,priusquam,quidam,quin,quominus,reflexive,si,superlative,ut
339,Gellius,Noctes Atticae,miscellaneous,gellius.attic_nights.part.19.txt,4884,186,26.258064516129032,0.4946236559139785,6.588235294117647,15,0,23,558,19,201,4,39,18,20,10,15,3,88,267,1,19,5,0,16,22,24,29
340,Gellius,Noctes Atticae,miscellaneous,gellius.attic_nights.part.20.txt,3965,188,21.09042553191489,0.4946808510638298,6.347107438016529,18,0,18,394,7,157,1,58,21,23,16,21,0,109,254,0,14,3,0,10,45,15,20
341,Macrobius,Saturnalia,miscellaneous,macrobius.saturnalia.part.1.txt,26250,967,27.136504653567734,0.594622543950362,6.860178970917226,87,6,29,2235,98,871,17,314,176,55,91,19,0,304,1704,2,46,2,1,97,131,67,288
342,Macrobius,Saturnalia,miscellaneous,macrobius.saturnalia.part.2.txt,5314,281,18.91103202846975,0.4128113879003559,6.039473684210527,15,1,4,438,34,208,3,48,28,34,13,5,0,132,323,0,16,0,0,43,36,16,49
343,Macrobius,Saturnalia,miscellaneous,macrobius.saturnalia.part.3.txt,10441,452,23.042035398230087,0.577433628318584,6.465994962216625,37,0,1,862,45,386,5,79,63,29,44,6,3,123,681,2,12,2,1,36,51,36,111
344,Macrobius,Saturnalia,miscellaneous,macrobius.saturnalia.part.4.txt,3180,188,16.48404255319149,0.3617021276595745,5.011764705882353,14,0,2,353,17,111,3,18,16,20,11,1,5,62,232,1,3,1,0,19,17,3,36
345,Macrobius,Saturnalia,miscellaneous,macrobius.saturnalia.part.5.txt,17506,790,21.820253164556963,0.3025316455696202,6.906832298136646,25,2,10,1223,28,390,2,93,40,41,67,15,14,122,810,2,12,3,0,49,57,49,98
346,Macrobius,Saturnalia,miscellaneous,macrobius.saturnalia.part.6.txt,7837,387,19.97157622739018,0.3359173126614987,6.423076923076923,24,0,11,778,15,203,5,56,24,19,28,7,9,105,543,2,14,6,0,25,32,14,56
347,Macrobius,Saturnalia,miscellaneous,macrobius.saturnalia.part.7.txt,16532,711,23.234880450070325,0.5893108298171589,6.1375,59,3,10,1748,80,518,19,191,57,90,77,17,0,261,1046,0,22,7,0,108,206,30,203
348,Petronius,Satyricon,miscellaneous,petronius.satyricon.txt,30520,2013,15.14307004470939,0.2776949826130154,4.887303851640514,69,3,6,3078,69,731,50,80,174,252,91,24,16,955,1540,0,26,1,0,130,246,139,269
349,Pliny the Elder,Naturalis Historia (books 1-5),miscellaneous,pliny_the_elder.naturalis_historia.part.1.books_1-5.txt,56689,4523,12.533274375414548,0.2465177979217333,6.65282505105514,225,5,33,3904,60,1570,9,171,250,0,179,5,0,179,4852,2,78,10,2,134,434,140,232
350,Pliny the Elder,Naturalis Historia (books 6-10),miscellaneous,pliny_the_elder.naturalis_historia.part.2.books_6-10.txt,59821,3308,18.083434099153568,0.3485489721886336,5.408997955010225,361,8,43,4604,110,1759,22,255,373,0,195,12,1,348,4703,10,190,22,2,281,265,212,442
351,Pliny the Elder,Naturalis Historia (books 11-15),miscellaneous,pliny_the_elder.naturalis_historia.part.3.books_11-15.txt,43627,2801,15.575508746876116,0.332381292395573,5.192100538599641,389,5,68,4180,91,1373,17,214,222,1,161,6,0,168,3260,11,193,27,0,132,189,222,366
352,Pliny the Elder,Naturalis Historia (books 16-20),miscellaneous,pliny_the_elder.naturalis_historia.part.4.books_16-20.txt,69464,4538,15.307183781401498,0.2767739092111062,4.941721854304636,434,19,81,7316,166,1808,33,497,486,1,265,7,1,251,5045,32,249,31,4,174,590,400,572
353,Pliny the Elder,Naturalis Historia (books 21-25),miscellaneous,pliny_the_elder.naturalis_historia.part.5.books_21-25.txt,46982,3385,13.879172821270313,0.2460856720827178,4.732283464566929,297,4,32,4762,65,1348,13,327,281,0,150,8,0,187,3391,9,115,17,0,125,302,249,234
354,Pliny the Elder,Naturalis Historia (books 26-30),miscellaneous,pliny_the_elder.naturalis_historia.part.6.books_26-30.txt,48119,2651,18.15126367408525,0.2591474915126367,5.0773809523809526,251,3,24,4471,70,1188,18,245,326,0,140,18,0,197,3481,17,117,25,0,151,415,189,276
355,Pliny the Elder,Naturalis Historia (books 31-37),miscellaneous,pliny_the_elder.naturalis_historia.part.7.books_31-37.txt,68373,3975,17.19748427672956,0.350440251572327,5.198785201546107,375,7,60,6321,124,2155,22,409,461,0,259,16,2,282,5282,13,178,23,1,230,322,292,519
